  -2.0097989875    0.8894949539    1.2837562065
  -2.5638194300    0.0274223180    1.2837562065
  -2.5638194300   -0.9973253974    1.2837562065
  -2.0097989875   -1.8593980333    1.2837562065
  -1.0776556783   -2.2850936188    1.2837562065
  -0.0633384171   -2.1392568135    1.2837562065
  -2.3907068924    0.9076060426    0.2337562065
  -0.5657072927   -2.5696401753    0.2337562065
  -0.0633384171   -2.1392568135   -0.8162437935
  -0.9181035513   -0.5437391897    3.0057408570
   0.0693756726   -0.5437391897    2.6848894076
  -0.6129556895    0.3954093608    2.6848894076
  -1.7169910250    0.0366865350    2.6848894076
  -1.7169910250   -1.1241649145    2.6848894076
  -0.6129556895   -1.4828877403    2.6848894076
  -1.7169910250    0.8399745042    1.8448894076
  -2.4195208790    0.0027320268    1.8448894076
  -2.4195208790   -1.0902104062    1.8448894076
  -1.7169910250   -1.9274528837    1.8448894076
  -0.6406528434   -2.1172403455    1.8448894076
   0.3058630685   -1.5707691290    1.8448894076
   1.9412374633    1.2268242733   -1.3051481537
   0.1524675523   -1.5565560385   -1.3051481537
   1.9736778667    0.2226286506   -1.8577894248
   1.5998695391    1.2496585899   -1.8577894248
   0.6533536273    1.7961298064   -1.8577894248
  -0.4229845544    1.6063423446   -1.8577894248
  -1.1255144084    0.7690998671   -1.8577894248
   0.6533536273   -1.3508725051   -1.8577894248
   1.5998695391   -0.8044012886   -1.8577894248
   1.3633821432    0.2226286506   -2.6977894248
   0.6810507811    1.1617772012   -2.6977894248
  -0.4229845544    0.8030543754   -2.6977894248
  -0.4229845544   -0.3577970741   -2.6977894248
   0.6810507811   -0.7165198999   -2.6977894248
   0.3759029193    0.2226286506   -3.0186408742
   3.4885069479   -0.4849515397    1.2837562065
   2.4253495041    1.1693537341    1.2837562065
   0.4788889337   -1.8593980333    1.2837562065
   2.4253495041   -2.1392568135    1.2837562065
   3.1998021539   -1.4681897724    1.2837562065
   3.5293112538   -1.4608702010    0.2337562065
   1.7091255400   -0.5180349297    2.9993303170
   2.6966047638   -0.5180349297    2.6784788676
   2.0142734017    0.4211136208    2.6784788676
   0.9102380663    0.0623907950    2.6784788676
   0.9102380663   -1.0984606544    2.6784788676
   2.0142734017   -1.4571834803    2.6784788676
