  -0.4707267579    0.5323723093    1.7678078845
  -1.5207267579    0.5323723093    1.7678078845
  -2.1866914241   -1.7514008583   -1.1008454635
  -0.2402308537   -2.0312596385   -1.1008454635
  -1.5207267579   -1.2862810387   -1.8694988114
  -0.4707267579   -1.2862810387   -1.8694988114
  -2.7341674420    0.6782481602    0.9995627669
  -2.7341674420    1.4815361295    0.1595627669
  -3.4366972961    0.6442936520    0.1595627669
  -3.4366972961   -0.4486487810    0.1595627669
  -2.7341674420    1.4815361295   -0.8787343342
  -3.4366972961    0.6442936520   -0.8787343342
  -3.4366972961   -0.4486487810   -0.8787343342
  -2.7341674420   -1.2858912584   -0.8787343342
  -1.6301321066    1.0369709861   -1.7187343342
  -2.7341674420    0.6782481602   -1.7187343342
  -2.7341674420   -0.4826032892   -1.7187343342
  -1.9352799684    0.0978224355   -2.0395857836
   1.7857367866    1.3211375483   -1.5604929737
  -0.0030331244   -1.4622427635   -1.5604929737
   1.8103100700    0.3332545456   -2.1195661948
   1.4365017424    1.3602844849   -2.1195661948
  -0.5863523510    1.7169682396   -2.1195661948
  -1.2888822051    0.8797257621   -2.1195661948
  -0.5863523510   -1.0504591483   -2.1195661948
   0.4899858306   -1.2402466101   -2.1195661948
   1.2000143465    0.3332545456   -2.9595661948
   0.5176829844    1.2724030962   -2.9595661948
  -0.5863523510    0.9136802704   -2.9595661948
  -0.5863523510   -0.2471711791   -2.9595661948
   0.5176829844   -0.6058940049   -2.9595661948
   0.2125351227    0.3332545456   -3.2804176442
   3.3416028112   -0.3769543647    0.9991545365
   2.2784453675    1.2773509090    0.9991545365
   2.2784453675   -2.0312596385    0.9991545365
   3.0528980172   -1.3601925974    0.9991545365
   3.3824071171   -1.3528730260   -0.0508454635
   1.5855429833   -0.3931760147    2.7115017770
   2.5730222072   -0.3931760147    2.3906503276
   1.8906908451    0.5459725358    2.3906503276
   0.7866555096    0.1872497100    2.3906503276
   0.7866555096   -0.9736017394    2.3906503276
   1.8906908451   -1.3323245653    2.3906503276
   3.1833179307   -0.3931760147    1.5506503276
   2.8095096031    0.6338539245    1.5506503276
   1.8629936912    1.1803251410    1.5506503276
   0.7866555096   -1.7768897087    1.5506503276
   1.8629936912   -1.9666771705    1.5506503276
   2.8095096031   -1.4202059540    1.5506503276
   1.8454328550   -2.3427156557    0.9635317769
   0.7413975196   -2.7872807991    0.1235317769
   1.8177357012   -2.9770682609    0.1235317769
   2.7642516131   -2.4305970444    0.1235317769
   0.7413975196   -2.7872807991   -0.9147653242
   1.8177357012   -2.9770682609   -0.9147653242
   2.7642516131   -2.4305970444   -0.9147653242
   2.5277642171   -1.4035671052   -1.7547653242
   0.7413975196   -1.9839928299   -1.7547653242
   1.8454328550   -2.3427156557   -1.7547653242
   1.5402849933   -1.4035671052   -2.0756167736
   3.3902207275    0.1287551255    0.9237056269
   2.7078893655    1.0679036761    0.9237056269
   4.0005164511    0.1287551255    0.0837056269
   3.6267081235    1.1557850648    0.0837056269
   2.6801922116    1.7022562813    0.0837056269
   3.6267081235   -0.8982748137    0.0837056269
   4.0005164511    0.1287551255   -0.9545914742
   3.6267081235    1.1557850648   -0.9545914742
   2.6801922116    1.7022562813   -0.9545914742
   3.6267081235   -0.8982748137   -0.9545914742
   3.3902207275    0.1287551255   -1.7945914742
   2.7078893655    1.0679036761   -1.7945914742
   2.7078893655   -0.8103934250   -1.7945914742
   2.4027415037    0.1287551255   -2.1154429236
  -1.0167413479   -1.3732595352    2.5560330068
  -0.0367413479   -1.3732595352    2.2934427983
  -0.5267413479   -0.5245546395    2.2934427983
  -1.5067413479   -0.5245546395    2.2934427983
  -1.9967413479   -1.3732595352    2.2934427983
  -1.5067413479   -2.2219644309    2.2934427983
  -0.5267413479   -2.2219644309    2.2934427983
  -2.3899747156   -0.3755470927    1.5760330068
  -2.7141511393   -1.3732595352    1.5760330068
  -2.3899747156   -2.3709719777    1.5760330068
  -1.5412698199   -2.9875921781    1.5760330068
  -0.4922128760   -2.9875921781    1.5760330068
   0.3564920197   -2.3709719777    1.5760330068
  -2.9767413479   -1.3732595352    0.5960330068
  -2.7141511393   -2.3532595352    0.5960330068
  -1.9967413479   -3.0706693266    0.5960330068
  -1.0167413479   -3.3332595352    0.5960330068
  -0.0367413479   -3.0706693266    0.5960330068
  -2.3899747156   -2.3709719777   -0.3839669932
  -1.5412698199   -2.9875921781   -0.3839669932
  -0.4922128760   -2.9875921781   -0.3839669932
  -1.5067413479   -2.2219644309   -1.1013767846
  -0.5267413479   -2.2219644309   -1.1013767846
   2.0220434006    1.8025924263    0.9991545365
   0.9588859568    3.4568977001    0.9991545365
  -0.0554313044    3.6027345055    0.9991545365
   0.4565170812    3.8872810619   -0.0508454635
   0.2407220827    1.8710936464    2.7122181470
   1.2282013065    1.8710936464    2.3913666976
   0.5458699444    2.8102421969    2.3913666976
  -0.5581653910    2.4515193711    2.3913666976
  -0.5581653910    1.2906679216    2.3913666976
   0.5458699444    0.9319450958    2.3913666976
   1.8384970300    1.8710936464    1.5513666976
   1.4646887025    2.8981235856    1.5513666976
   0.5181727906    3.4445948021    1.5513666976
  -0.5581653910    3.2548073403    1.5513666976
  -1.2606952451    2.4175648629    1.5513666976
  -1.2606952451    1.3246224299    1.5513666976
  -1.5017180215    2.8773441713    0.9709202569
  -0.4253798398    3.8704196023    0.1309202569
  -1.5017180215    3.6806321405    0.1309202569
  -2.2042478755    2.8433896631    0.1309202569
  -2.2042478755    1.7504472301    0.1309202569
  -0.4253798398    3.8704196023   -0.9073768442
  -1.5017180215    3.6806321405   -0.9073768442
  -2.2042478755    2.8433896631   -0.9073768442
  -2.2042478755    1.7504472301   -0.9073768442
  -0.3976826860    3.2360669971   -1.7473768442
  -1.5017180215    2.8773441713   -1.7473768442
  -1.5017180215    1.7164927218   -1.7473768442
  -0.7028305478    2.2969184466   -2.0682282936
   2.0352784669    2.3537179066    0.9098207469
   1.3529471048    3.2928664571    0.9098207469
   2.6455741904    2.3537179066    0.0698207469
   2.2717658628    3.3807478458    0.0698207469
   1.3252499510    3.9272190623    0.0698207469
   2.6455741904    2.3537179066   -0.9684763542
   2.2717658628    3.3807478458   -0.9684763542
   1.3252499510    3.9272190623   -0.9684763542
   0.2489117694    3.7374316005   -0.9684763542
   2.0352784669    2.3537179066   -1.8084763542
   1.3529471048    3.2928664571   -1.8084763542
   1.0477992430    2.3537179066   -2.1293278037
  -1.5163872449    0.5248560522    2.1114798195
  -2.2245045302    1.0411307795    1.4455300610
  -2.7961151115    0.1516873535    1.4455300610
  -2.2245045302   -1.7950395089   -1.5472209879
