  -0.1041797387    0.3784728904    2.3502892365
  -1.1541797387    0.3784728904    2.3502892365
  -1.3738500015    1.4326803261    0.5316358886
  -1.3738500015   -2.4943878932    0.5316358886
  -0.8880010958   -2.3309958627   -0.5183641114
  -1.1541797387   -1.4401804575   -1.2870174594
  -0.0764382784   -1.2012627739    2.8830295989
   0.9110409454   -1.2012627739    2.5621781494
   0.2287095833   -0.2621142233    2.5621781494
  -0.8753257521   -1.7816884986    2.5621781494
   0.2287095833   -2.1404113244    2.5621781494
   1.5213366690   -1.2012627739    1.7221781494
  -0.8753257521   -2.5849764678    1.7221781494
   0.2010124295   -2.7747639296    1.7221781494
   1.1475283414   -2.2282927131    1.7221781494
   0.2010124295   -2.7747639296    0.6838810483
   1.1475283414   -2.2282927131    0.6838810483
  -1.2382303523    2.3290152511   -0.4275344516
  -1.9407602063    1.4917727737   -0.4275344516
  -0.1618921707    2.5188027129   -1.4658315527
  -1.2382303523    2.3290152511   -1.4658315527
  -1.9407602063    1.4917727737   -1.4658315527
  -1.9407602063    0.3988303407   -1.4658315527
  -0.1341950168    1.8844501077   -2.3058315527
  -1.2382303523    1.5257272819   -2.3058315527
  -1.2382303523    0.3648758324   -2.3058315527
  -0.4393428786    0.9453015572   -2.6266830021
   3.1975654821   -0.5334865135   -1.2605447823
   1.8530613863   -2.1877917873   -2.3105447823
   2.6275140361   -1.5167247462   -2.3105447823
   1.0975654821   -0.5334865135   -3.3605447823
   1.7532035625   -1.1792659038    0.9975690780
   2.7406827863   -1.1792659038    0.6767176285
   2.0583514242   -2.1184144544    0.6767176285
   3.3509785098   -1.1792659038   -0.1632823715
   2.9771701822   -0.1522359646   -0.1632823715
   0.9543160888   -2.5629795978   -0.1632823715
   2.0306542704   -2.7527670596   -0.1632823715
   2.9771701822   -2.2062958431   -0.1632823715
   3.3509785098   -1.1792659038   -1.2015794726
   2.0306542704   -2.7527670596   -1.2015794726
   2.9771701822   -2.2062958431   -1.2015794726
  -1.0168633459   -1.7075091203   -1.3800450520
  -0.3143334918   -2.5447515978   -1.3800450520
   0.7620046898   -2.7345390596   -1.3800450520
  -1.0168633459   -0.6145666873   -2.4183421531
  -1.0168633459   -1.7075091203   -2.4183421531
  -0.3143334918   -2.5447515978   -2.4183421531
   0.7620046898   -2.7345390596   -2.4183421531
   1.7085206016   -2.1880678431   -2.4183421531
   1.4720332057   -1.1610379038   -3.2583421531
  -0.3143334918   -0.5806121791   -3.2583421531
  -0.3143334918   -1.7414636286   -3.2583421531
   0.7897018436   -2.1001864544   -3.2583421531
   0.4845539819   -1.1610379038   -3.5791936026
   3.3193590498    0.0838141567   -1.3787073720
   2.9455507222    1.1108440960   -1.3787073720
   3.3193590498    0.0838141567   -2.4170044731
   2.9455507222    1.1108440960   -2.4170044731
   1.9990348104    1.6573153125   -2.4170044731
   0.9226966287    1.4675278507   -2.4170044731
   2.9455507222   -0.9432157825   -2.4170044731
   2.7090633263    0.0838141567   -3.2570044731
   2.0267319642    1.0229627073   -3.2570044731
   0.9226966287    0.6642398815   -3.2570044731
   2.0267319642   -0.8553343938   -3.2570044731
   1.7215841024    0.0838141567   -3.5778559226
  -1.8172833992   -0.5308537835    2.4916358886
  -2.3072833992    0.3178511122    2.2290456800
  -2.7972833992   -0.5308537835    2.2290456800
  -2.3072833992   -1.3795586792    2.2290456800
  -2.3418118712    1.0834788594    1.5116358886
  -3.1905167669    0.4668586590    1.5116358886
  -3.5146931907   -0.5308537835    1.5116358886
  -3.1905167669   -1.5285662260    1.5116358886
  -2.3418118712   -2.1451864265    1.5116358886
  -1.8172833992    1.4291462165    0.5316358886
  -2.7972833992    1.1665560079    0.5316358886
  -3.5146931907    0.4491462165    0.5316358886
  -3.7772833992   -0.5308537835    0.5316358886
  -3.5146931907   -1.5108537835    0.5316358886
  -2.7972833992   -2.2282635750    0.5316358886
  -1.8172833992   -2.4908537835    0.5316358886
  -2.3418118712    1.0834788594   -0.4483641114
  -3.1905167669    0.4668586590   -0.4483641114
  -3.5146931907   -0.5308537835   -0.4483641114
  -3.1905167669   -1.5285662260   -0.4483641114
  -2.3418118712   -2.1451864265   -0.4483641114
  -2.3072833992    0.3178511122   -1.1657739029
  -2.7972833992   -0.5308537835   -1.1657739029
  -2.3072833992   -1.3795586792   -1.1657739029
  -1.8172833992   -0.5308537835   -1.4283641114
   1.0975748921    1.2613204573    2.6316358886
   0.5725748921    0.3519937833    2.3502892365
   2.6275234461    2.2445586900    1.5816358886
   1.8530707963    2.9156257311    1.5816358886
   3.1975748921    1.2613204573    0.5316358886
  -0.0933897741    2.6357669509   -0.5183641114
   1.7532151325    0.6841494170    2.8582558789
   2.7406943563    0.6841494170    2.5374044294
   2.0583629942    1.6232979676    2.5374044294
   0.9543276588    0.1037236923    2.5374044294
   2.0583629942   -0.2549991335    2.5374044294
   3.3509900798    0.6841494170    1.6974044294
   2.9771817522    1.7111793563    1.6974044294
   2.0306658404   -0.8893517387    1.6974044294
   2.9771817522   -0.3428805222    1.6974044294
   3.3509900798    0.6841494170    0.6591073283
   2.9771817522   -0.3428805222    0.6591073283
   0.4845702219    1.9008892076    2.8382564989
   1.4720494457    1.9008892076    2.5174050494
   0.7897180836    2.8400377582    2.5174050494
  -0.3143172518    2.4813149323    2.5174050494
  -0.3143172518    1.3204634829    2.5174050494
   1.7085368416    2.9279191468    1.6774050494
   0.7620209298    3.4743903634    1.6774050494
  -0.3143172518    3.2846029016    1.6774050494
  -1.0168471059    2.4473604241    1.6774050494
  -1.0168471059    1.3544179911    1.6774050494
   0.7620209298    3.4743903634    0.6391079483
  -0.3143172518    3.2846029016    0.6391079483
  -1.0168471059    2.4473604241    0.6391079483
   3.3193667598    1.8977253376    0.4325477888
   2.9455584322    2.9247552768    0.4325477888
   1.9990425204    3.4712264934    0.4325477888
   3.3193667598    1.8977253376   -0.6057493123
   2.9455584322    2.9247552768   -0.6057493123
   1.9990425204    3.4712264934   -0.6057493123
   0.9227043387    3.2814390316   -0.6057493123
   2.9455584322    0.8706953984   -0.6057493123
   2.7090710363    1.8977253376   -1.4457493123
   2.0267396742    2.8368738882   -1.4457493123
   0.9227043387    2.4781510623   -1.4457493123
   1.7215918124    1.8977253376   -1.7666007617
  -0.6291797387   -0.5308537835    2.9316358886
  -0.1085192517    0.3709566333    2.6939611715
  -1.1498402256    0.3709566333    2.6939611715
  -1.1498402256   -2.8120164250    1.0656861301
  -1.1498402256   -2.8120164250   -0.0024143529
  -0.1085192517   -2.8120164250   -0.0024143529
  -0.8962186690   -2.3881503402   -0.9647396359
  -0.0764382784   -1.2012627739    3.1230295989
